"name","archive_version","nrt","height","nonce","deltart"
"nyc",8,"1541558408700","1699573","221221","40"
"nyc",8,"1541561808512","1699601","25044","42"
"nyc",8,"1541561808515","1699601","25044","42"
"nyc",8,"1541561808552","1699601","25044","42"
"nyc",8,"1541563027829","1699610","1840705150","27"
"nyc",8,"1541563029901","1699610","1840705150","29"
"nyc",8,"1541563030061","1699610","1840705150","30"
"nyc",8,"1541563122212","1699611","1610700900","96"
"nyc",8,"1541563891935","1699619","22959","67"
"nyc",8,"1541563892515","1699619","22959","68"
"nyc",8,"1541564067419","1699622","1879071936","48"
"nyc",8,"1541564229584","1699623","1431726496","164"
"nyc",8,"1541564231013","1699623","1431726496","166"
"nyc",8,"1541564693430","1699631","614758","49"
"nyc",8,"1541564909778","1699633","477226170","189"
"nyc",8,"1541564909781","1699633","477226170","189"
"nyc",8,"1541565949696","1699644","820174","153"
"nyc",8,"1541566533535","1699648","1335993","271"
"nyc",8,"1541566533537","1699648","1335993","271"
"nyc",8,"1541566533590","1699648","1335993","271"
"nyc",8,"1541566676787","1699651","827448","12"
"nyc",8,"1541567456077","1699658","2080403359","150"
"nyc",8,"1541573729450","1699704","715876723","140"
"nyc",8,"1541590505442","1699847","920393231","51"
"nyc",8,"1541603130817","1699936","1694498975","25"
"nyc",8,"1541603165388","1699937","2147485175","-7"
"nyc",8,"1541603165464","1699937","2147485175","-7"
"nyc",8,"1541609334744","1699975","1778408047","53"
"nyc",8,"1541610154694","1699979","2147621219","313"
"nyc",8,"1541610155280","1699979","2147621219","314"
"nyc",8,"1541611025063","1699983","2768270230","188"
"nyc",8,"1541611025065","1699983","2768270230","188"
"nyc",8,"1541611025679","1699983","2768270230","188"
"nyc",8,"1541612405428","1699995","3660794012","129"
"nyc",8,"1541613837317","1700010","2251555604","32"
"nyc",8,"1541613837319","1700010","2251555604","32"
"nyc",8,"1541614106131","1700011","88195","58"
"nyc",8,"1541614106138","1700011","88195","58"
"nyc",8,"1541614106143","1700011","88195","58"
"nyc",8,"1541614110063","1700012","1789578704","12"
"nyc",8,"1541614110077","1700012","1789578704","12"
"nyc",8,"1541614194542","1700014","3579149417","34"
"nyc",8,"1541614340143","1700015","536878748","148"
"nyc",8,"1541614340329","1700015","536878748","148"
"nyc",8,"1541614340361","1700015","536878748","148"
"nyc",8,"1541614983919","1700024","715865108","46"
"nyc",8,"1541615113076","1700025","3579163334","132"
"nyc",8,"1541615115114","1700025","3579163334","134"
"nyc",8,"1541615169788","1700026","483728","57"
"nyc",8,"1541615432611","1700027","175752","24"
"nyc",8,"1541616810179","1700038","167841797","57"
"nyc",8,"1541616850370","1700039","123576","44"
"nyc",8,"1541618767504","1700047","914943","165"
"nyc",8,"1541618767562","1700047","914943","165"
"nyc",8,"1541619739989","1700055","318012","391"
"nyc",8,"1541619740001","1700055","318012","392"
"nyc",8,"1541619740100","1700055","318012","392"
"nyc",8,"1541620653481","1700064","11219791","291"
"nyc",8,"1541620655480","1700064","11219791","293"
"nyc",8,"1541620655481","1700064","11219791","293"
"nyc",8,"1541622562961","1700080","4285730","67"
"nyc",8,"1541624027908","1700090","90960248","85"
"frankfurt",8,"1541636070555","1700154","2147483662","245"
"nyc",8,"1541636075306","1700154","252950","250"
"nyc",8,"1541636075309","1700154","2147483662","250"
"nyc",8,"1541639374936","1700184","2684370712","63"
"nyc",8,"1541639374939","1700184","2684370712","63"
"nyc",8,"1541639580632","1700185","2892399741","209"
"nyc",8,"1541639580637","1700185","2892399741","209"
"frankfurt",8,"1541640142082","1700194","3489756968","131"
"nyc",8,"1541640175943","1700196","29361","16"
"nyc",8,"1541640986792","1700200","318536","247"
"nyc",8,"1541640986805","1700200","318536","247"
"nyc",8,"1541644964795","1700239","148158921","122"
"nyc",8,"1541645225365","1700241","3255318999","34"
"nyc",8,"1541645225368","1700241","3255318999","34"
"nyc",8,"1541645322152","1700243","11447","29"
"nyc",8,"1541647049720","1700256","1845499323","36"
"nyc",8,"1541647293512","1700261","57245","48"
"frankfurt",8,"1541742137835","1700280","1784402319","16053"
"frankfurt",8,"1541798749533","1700281","1056968829","50700"
"frankfurt",8,"1541798749629","1700282","3355460892","49219"
"frankfurt",8,"1541798750058","1700283","3087016943","29069"
"frankfurt",8,"1541798750256","1700284","184590406","15487"
"nyc",8,"1541650150374","1700285","755070069","40"
"frankfurt",8,"1541868166468","1700285","1392517794","51016"
"nyc",8,"1541650227252","1700286","2034242570","81"
"frankfurt",8,"1541868166752","1700286","15021","45548"
"frankfurt",8,"1541868166948","1700287","1908480832","26342"
"frankfurt",8,"1541868167097","1700288","503354141","16966"
"frankfurt",8,"1541868167289","1700289","1594239117","615"
"frankfurt",8,"1541928181900","1700290","4110449196","56226"
"frankfurt",8,"1541928181971","1700291","134517609","54038"
"nyc",8,"1541652176573","1700304","3758102703","37"
"nyc",8,"1541653839973","1700317","1552740571","215"
"nyc",8,"1541654707054","1700323","2147758554","241"
"nyc",8,"1541654707056","1700323","2147758554","241"
"nyc",8,"1541654707172","1700323","2147758554","241"
"nyc",8,"1541655294043","1700324","2684369354","589"
"nyc",8,"1541656637024","1700332","936352","261"
"nyc",8,"1541657086298","1700334","415900","422"
"nyc",8,"1541657086442","1700334","415900","422"
"nyc",8,"1541657087076","1700334","415900","423"
"nyc",8,"1541657099035","1700335","14489","15"
"nyc",8,"1541657099356","1700335","14489","15"
"nyc",8,"1541658535085","1700348","315723843","177"
"nyc",8,"1541658876267","1700351","35963","234"
"frankfurt",8,"1541771393684","1700389","3988187690","99001"
"frankfurt",8,"1541771393805","1700390","4233452097","98323"
"frankfurt",8,"1541771393953","1700391","392025","83506"
"frankfurt",8,"1541771394074","1700392","719","73339"
"frankfurt",8,"1541771394223","1700393","1073750812","65005"
"frankfurt",8,"1541771394377","1700394","70701","55177"
"frankfurt",8,"1541850201972","1700395","1011","64950"
"frankfurt",8,"1541850202810","1700396","805316290","51373"
"frankfurt",8,"1541850203025","1700397","2415933173","28170"
"frankfurt",8,"1541850203237","1700398","2147495322","1964"
"nyc",8,"1541672023138","1700469","40154","76"
"nyc",8,"1541675425230","1700495","1644249256","242"
"nyc",8,"1541675578131","1700498","178129","110"
"nyc",8,"1541679027569","1700522","3405081885","180"
"nyc",8,"1541679822804","1700527","12807134","143"
"nyc",8,"1541679917063","1700528","2233385926","96"
"nyc",8,"1541680385489","1700534","210208","55"
"nyc",8,"1541682830674","1700552","12643506","237"
"nyc",8,"1541682830677","1700552","12643506","237"
"nyc",8,"1541684312993","1700566","157190","191"
"nyc",8,"1541684506233","1700567","2577024837","195"
"nyc",8,"1541688312388","1700600","595350","297"
"nyc",8,"1541688312466","1700600","595350","297"
"nyc",8,"1541688312705","1700600","595350","297"
"nyc",8,"1541688312996","1700600","595350","297"
"nyc",8,"1541689685384","1700608","1368157","249"
"nyc",8,"1541693197175","1700631","336046","72"
"nyc",8,"1541694841609","1700644","581416","208"
"nyc",8,"1541694872503","1700645","3579151087","35"
"nyc",8,"1541695459731","1700649","894811078","210"
"nyc",8,"1541695459757","1700649","894811078","210"
"nyc",8,"1541695459867","1700649","894811078","210"
"nyc",8,"1541695685148","1700651","2759694629","146"
"nyc",8,"1541695685153","1700651","2759694629","146"
"nyc",8,"1541696021253","1700656","2278450","181"
"nyc",8,"1541696021257","1700656","2278450","181"
"nyc",8,"1541696662882","1700662","3758127509","46"
"nyc",8,"1541697178084","1700668","2667577731","47"
"nyc",8,"1541697178089","1700668","2667577731","47"
"nyc",8,"1541697221066","1700669","272888","49"
"nyc",8,"1541697373574","1700670","6691","155"
"nyc",8,"1541697514414","1700671","1431659798","143"
"nyc",8,"1541697514419","1700671","1431659798","143"
"nyc",8,"1541697521912","1700672","1610615977","11"
"nyc",8,"1541697757827","1700675","4206990","159"
"nyc",8,"1541697760498","1700675","4206990","162"
"nyc",8,"1541700680359","1700696","2674149","477"
"nyc",8,"1541700680436","1700696","2674149","477"
"nyc",8,"1541700683996","1700696","2674149","480"
"nyc",8,"1541700877211","1700697","897081","185"
"nyc",8,"1541700877218","1700697","897081","185"
"nyc",8,"1541700877230","1700697","897081","185"
"nyc",8,"1541703805686","1700729","3723703479","14"
"frankfurt",8,"1541704249101","1700733","658638658","7"
"nyc",8,"1541704414089","1700734","3271658425","166"
"nyc",8,"1541705803336","1700746","628791","74"
"nyc",8,"1541705803345","1700746","628791","74"
"nyc",8,"1541706748726","1700754","261943","291"
"nyc",8,"1541706748727","1700754","261943","291"
"nyc",8,"1541707450462","1700761","2147492521","24"
"nyc",8,"1541707452289","1700761","2147492521","26"
"nyc",8,"1541708844167","1700768","40315686","285"
"nyc",8,"1541711717017","1700800","78584","29"
"nyc",8,"1541712041945","1700807","11272958","58"
"nyc",8,"1541712736286","1700815","104851","215"
"nyc",8,"1541712736951","1700815","104851","215"
"frankfurt",8,"1541714033420","1700823","3989164739","289"
"nyc",8,"1541714035029","1700823","2491759567","238"
"nyc",8,"1541714035031","1700823","2491759567","238"
"nyc",8,"1541714035046","1700823","2491759567","238"
"nyc",8,"1541714035125","1700823","2491759567","238"
"nyc",8,"1541714528380","1700824","348492","497"
"nyc",8,"1541714531081","1700824","348492","500"
"nyc",8,"1541716075031","1700834","390468415","59"
"nyc",8,"1541716075036","1700834","390468415","59"
"nyc",8,"1541717123310","1700847","37227","140"
"nyc",8,"1541717123319","1700847","37227","140"
"nyc",8,"1541717123320","1700847","37227","140"
"nyc",8,"1541717229142","1700848","661713","108"
"nyc",8,"1541718762863","1700865","714256","158"
"nyc",8,"1541718992632","1700866","2147522190","102"
"nyc",8,"1541718992633","1700866","2147522190","102"
"nyc",8,"1541721190906","1700893","301734","444"
"nyc",8,"1541724556162","1700922","58259","196"
"nyc",8,"1541724807686","1700923","698649","254"
"nyc",8,"1541725614752","1700928","3271986802","477"
"nyc",8,"1541725616121","1700928","3271986802","479"
"nyc",8,"1541725616122","1700928","3271986802","479"
"nyc",8,"1541725617350","1700928","3271986802","480"
"nyc",8,"1541726025825","1700930","3254788413","348"
"nyc",8,"1541726026611","1700930","3254788413","349"
"nyc",8,"1541727124919","1700939","1610658455","246"
"nyc",8,"1541727125920","1700939","1610658455","247"
"nyc",8,"1541727289713","1700940","1431663992","169"
"nyc",8,"1541728164229","1700946","11234285","44"
"nyc",8,"1541729028373","1700953","225425","132"
"nyc",8,"1541729044688","1700953","225425","148"
"nyc",8,"1541732631001","1700986","178964034","45"
"nyc",8,"1541734593097","1701004","77718","208"
"nyc",8,"1541736636776","1701026","4083628650","37"
"nyc",8,"1541739292561","1701045","982299","204"
"nyc",8,"1541739550611","1701046","1789582603","260"
"nyc",8,"1541741383084","1701064","172512","192"
"nyc",8,"1541741383086","1701064","172512","192"
"nyc",8,"1541741383089","1701064","172512","192"
"frankfurt",8,"1541742114249","1701071","58025","16"
"nyc",8,"1541742633268","1701073","1762","215"
"nyc",8,"1541742633270","1701073","1762","215"
"nyc",8,"1541742920567","1701075","2677110","266"
"nyc",8,"1541743053923","1701076","5751923","138"
"nyc",8,"1541743327037","1701078","1073764287","68"
"nyc",8,"1541743327985","1701078","1073764287","68"
"nyc",8,"1541743801067","1701081","3865490665","410"
"nyc",8,"1541743801071","1701081","3865490665","410"
"nyc",8,"1541743910067","1701082","257256113","111"
"nyc",8,"1541743910070","1701082","257256113","111"
"nyc",8,"1541743910086","1701082","257256113","111"
"nyc",8,"1541744436710","1701084","6771463","265"
"nyc",8,"1541745273798","1701095","2147492857","182"
"nyc",8,"1541745275408","1701095","2147492857","184"
"nyc",8,"1541746151794","1701099","715841789","170"
"nyc",8,"1541746151806","1701099","715841789","170"
"nyc",8,"1541746153258","1701099","715841789","172"
"nyc",8,"1541747706117","1701109","98846","64"
"nyc",8,"1541747706121","1701109","98846","64"
"nyc",8,"1541747706136","1701109","98846","64"
"nyc",8,"1541749032300","1701124","41526","17"
"nyc",8,"1541751766569","1701148","3221452255","237"
"nyc",8,"1541752564802","1701154","4215035308","105"
"nyc",8,"1541752564807","1701154","4215035308","105"
"nyc",8,"1541752564814","1701154","4215035308","105"
"nyc",8,"1541754345097","1701167","189208","50"
"nyc",8,"1541754549717","1701168","2803458865","206"
"nyc",8,"1541754549719","1701168","2803458865","206"
"nyc",8,"1541754550041","1701168","2803458865","207"
"nyc",8,"1541754551693","1701168","2803458865","208"
"nyc",8,"1541755866664","1701183","1431656396","221"
"nyc",8,"1541756203420","1701185","989437","269"
"nyc",8,"1541756203435","1701185","989437","269"
"nyc",8,"1541756540115","1701187","1073743020","196"
"nyc",8,"1541756540117","1701187","1073743020","196"
"nyc",8,"1541756541838","1701187","1073743020","197"
"nyc",8,"1541756541857","1701187","1073743020","197"
"nyc",8,"1541758298265","1701205","248179","47"
"nyc",8,"1541758298269","1701205","248179","47"
"nyc",8,"1541758788248","1701209","603478","60"
"nyc",8,"1541759382709","1701210","1040467221","598"
"nyc",8,"1541759385459","1701210","1040467221","601"
"nyc",8,"1541760617231","1701225","13433794","39"
"nyc",8,"1541760953327","1701227","1744843155","185"
"nyc",8,"1541760953486","1701227","1744843155","185"
"nyc",8,"1541763522449","1701247","32257","109"
"nyc",8,"1541764149029","1701251","687718","51"
"nyc",8,"1541764914652","1701258","147019","174"
"nyc",8,"1541765263576","1701264","47397","102"
"nyc",8,"1541765363107","1701265","858997108","103"
"nyc",8,"1541765363826","1701265","858997108","103"
"nyc",8,"1541765368014","1701265","858997108","108"
"nyc",8,"1541766184694","1701270","268576251","291"
"nyc",8,"1541766512756","1701272","16392","283"
"nyc",8,"1541767810365","1701285","1174466624","173"
"nyc",8,"1541768079136","1701288","2147492244","118"
"nyc",8,"1541768079147","1701288","2147492244","118"
"nyc",8,"1541768080561","1701288","2147492244","119"
"frankfurt",8,"1541770257131","1701314","2576984485","27"
"nyc",8,"1541770679761","1701319","1523","156"
"nyc",8,"1541770681420","1701319","1523","158"
"nyc",8,"1541771293017","1701325","2817518037","201"
"nyc",8,"1541771293072","1701325","2817518037","201"
"nyc",8,"1541771294333","1701325","2817518037","202"
"nyc",8,"1541771403678","1701327","2942","85"
"nyc",8,"1541771918749","1701330","2102724","403"
"nyc",8,"1541771918752","1701330","2102724","403"
"nyc",8,"1541771918754","1701330","2102724","403"
"nyc",8,"1541771918755","1701330","2102724","403"
"nyc",8,"1541771918757","1701330","2102724","403"
"nyc",8,"1541771957868","1701331","1795163331","42"
"nyc",8,"1541771957874","1701331","1795163331","42"
"nyc",8,"1541771957877","1701331","1795163331","42"
"nyc",8,"1541772160567","1701332","3221226733","24"
"nyc",8,"1541772160570","1701332","3221226733","24"
"nyc",8,"1541772171294","1701333","2088764062","14"
"nyc",8,"1541772388335","1701338","41025","37"
"nyc",8,"1541772913988","1701343","390819","50"
"nyc",8,"1541772915307","1701343","390819","52"
"nyc",8,"1541773321829","1701350","5751","27"
"nyc",8,"1541773490990","1701352","61787","46"
"nyc",8,"1541774909388","1701363","2378170479","51"
"nyc",8,"1541775594043","1701371","3422685720","159"
"nyc",8,"1541775858892","1701372","228601","267"
"nyc",8,"1541775858897","1701372","228601","267"
"nyc",8,"1541775858924","1701372","228601","267"
"nyc",8,"1541775859031","1701372","228601","268"
"nyc",8,"1541775859073","1701372","228601","268"
"nyc",8,"1541776159919","1701373","168105","62"
"nyc",8,"1541776159925","1701373","168105","62"
"nyc",8,"1541777144937","1701375","8319","9"
"nyc",8,"1541777144942","1701375","8319","9"
"nyc",8,"1541777147163","1701375","8319","12"
"nyc",8,"1541778117544","1701382","305801","43"
"nyc",8,"1541778117546","1701382","305801","43"
"nyc",8,"1541778117547","1701382","305801","43"
"nyc",8,"1541778119082","1701382","305801","45"
"nyc",8,"1541779134579","1701391","2952791892","10"
"nyc",8,"1541779134581","1701391","2952791892","10"
"nyc",8,"1541781060377","1701402","6742","405"
"nyc",8,"1541781060385","1701402","6742","405"
"nyc",8,"1541781060389","1701402","6742","405"
"nyc",8,"1541781727009","1701407","1926","182"
"nyc",8,"1541781727019","1701407","1926","182"
"nyc",8,"1541781727524","1701407","1926","182"
"nyc",8,"1541783470319","1701420","3745534854","420"
"nyc",8,"1541783698135","1701422","377512375","40"
"nyc",8,"1541783698139","1701422","377512375","40"
"nyc",8,"1541783698144","1701422","377512375","40"
"nyc",8,"1541783698161","1701422","377512375","40"
"nyc",8,"1541784260083","1701423","5105648","567"
"nyc",8,"1541784516987","1701428","390332","86"
"nyc",8,"1541785064300","1701432","8667413","179"
"nyc",8,"1541785064471","1701432","8667413","179"
"nyc",8,"1541785242345","1701433","3067837368","181"
"nyc",8,"1541785243167","1701433","3067837368","182"
"nyc",8,"1541785257401","1701433","3067837368","196"
"nyc",8,"1541787737970","1701453","1761619545","45"
"nyc",8,"1541787737976","1701453","1761619545","45"
"nyc",8,"1541787737993","1701453","1761619545","45"
"nyc",8,"1541788385278","1701454","2147538453","664"
"nyc",8,"1541788385288","1701454","2147538453","664"
"nyc",8,"1541788385386","1701454","2147538453","664"
"nyc",8,"1541788385472","1701454","2147538453","664"
"nyc",8,"1541788385880","1701454","2147538453","664"
"nyc",8,"1541788869020","1701457","1459843285","199"
"nyc",8,"1541788869022","1701457","1459843285","199"
"nyc",8,"1541790609743","1701471","2147517802","57"
"nyc",8,"1541791670779","1701484","3579165302","64"
"nyc",8,"1541791671058","1701484","3579165302","65"
"nyc",8,"1541792717825","1701494","390159","89"
"nyc",8,"1541794133444","1701512","2147488739","140"
"nyc",8,"1541794501514","1701516","2147499151","40"
"nyc",8,"1541794501516","1701516","2147499151","40"
"nyc",8,"1541794501993","1701516","2147499151","40"
"nyc",8,"1541794692076","1701518","715829119","121"
"nyc",8,"1541794692079","1701518","715829119","121"
"nyc",8,"1541794692080","1701518","715829119","121"
"nyc",8,"1541794707059","1701519","41344","17"
"nyc",8,"1541795227849","1701523","755302","147"
"nyc",8,"1541795227851","1701523","755302","147"
"nyc",8,"1541795449447","1701524","144887","223"
"nyc",8,"1541795994405","1701526","2266526","422"
"nyc",8,"1541795995370","1701526","2266526","423"
"nyc",8,"1541796675811","1701531","560357694","60"
"nyc",8,"1541796675815","1701531","560357694","60"
"nyc",8,"1541796731657","1701532","42038128","60"
"nyc",8,"1541796732134","1701532","42038128","61"
"nyc",8,"1541796732151","1701532","42038128","61"
"nyc",8,"1541797337464","1701533","3926898506","607"
"nyc",8,"1541797337466","1701533","3926898506","607"
"nyc",8,"1541797462810","1701535","3219","45"
"nyc",8,"1541798015938","1701538","444600164","16"
"nyc",8,"1541798019874","1701538","444600164","20"
"nyc",8,"1541798488224","1701543","14015785","56"
"nyc",8,"1541798863637","1701547","2449485524","87"
"nyc",8,"1541798864383","1701547","2449485524","88"
"nyc",8,"1541800262742","1701557","103754","776"
"nyc",8,"1541800262745","1701557","103754","776"
"nyc",8,"1541801209767","1701566","260276","244"
"nyc",8,"1541801209771","1701566","260276","244"
"nyc",8,"1541801209820","1701566","260276","244"
"nyc",8,"1541801209877","1701566","260276","244"
"nyc",8,"1541801209983","1701566","260276","244"
"nyc",8,"1541801209998","1701566","260276","244"
"nyc",8,"1541801331345","1701569","515396325","12"
"nyc",8,"1541802647115","1701580","3051360971","202"
"nyc",8,"1541802647118","1701580","3051360971","202"
"nyc",8,"1541804195818","1701592","3372512486","244"
"nyc",8,"1541804391015","1701593","1757068906","197"
"nyc",8,"1541804391304","1701593","1757068906","197"
"nyc",8,"1541804499985","1701594","1191209989","110"
"nyc",8,"1541804500278","1701594","1191209989","111"
"nyc",8,"1541804500287","1701594","1191209989","111"
"nyc",8,"1541804648880","1701595","3221232988","22"
"nyc",8,"1541805207876","1701600","39483","151"
"nyc",8,"1541805207878","1701600","39483","151"
"nyc",8,"1541805208271","1701600","39483","152"
"nyc",8,"1541805978347","1701608","1431700194","112"
"nyc",8,"1541805978352","1701608","1431700194","112"
"nyc",8,"1541805978354","1701608","1431700194","112"
"nyc",8,"1541805978630","1701608","1431700194","112"
"nyc",8,"1541806138446","1701609","2147484423","161"
"nyc",8,"1541806138457","1701609","2147484423","161"
"nyc",8,"1541806352052","1701610","920374085","35"
"nyc",8,"1541806435936","1701614","49381","10"
"nyc",8,"1541806928239","1701619","3746562521","17"
"nyc",8,"1541806928254","1701619","3746562521","17"
"nyc",8,"1541806930326","1701619","3746562521","19"
"nyc",8,"1541806995339","1701620","2863312864","9"
"nyc",8,"1541807052403","1701621","3405776097","59"
"nyc",8,"1541807709908","1701625","225583","41"
"nyc",8,"1541808612866","1701631","404825","149"
"nyc",8,"1541808615242","1701631","404825","152"
"nyc",8,"1541809416161","1701639","961904027","273"
"nyc",8,"1541809416164","1701639","961904027","273"
"nyc",8,"1541809416165","1701639","961904027","273"
"nyc",8,"1541809416167","1701639","961904027","273"
"nyc",8,"1541809475664","1701640","1775591608","62"
"nyc",8,"1541809475920","1701640","1775591608","62"
"nyc",8,"1541809698927","1701641","221516","226"
"nyc",8,"1541809698930","1701641","221516","226"
"nyc",8,"1541810419725","1701653","3006478814","49"
"nyc",8,"1541810419739","1701653","3006478814","49"
"nyc",8,"1541810626238","1701656","33579563","50"
"nyc",8,"1541811330619","1701665","405361","34"
"nyc",8,"1541811330621","1701665","405361","34"
"nyc",8,"1541811330632","1701665","405361","34"
"nyc",8,"1541811330634","1701665","405361","34"
"nyc",8,"1541811330635","1701665","405361","34"
"nyc",8,"1541811657370","1701667","3892319372","57"
"nyc",8,"1541811983301","1701670","282592113","42"
"nyc",8,"1541812237130","1701673","10027084","25"
"nyc",8,"1541812474431","1701675","84122","173"
"nyc",8,"1541812795734","1701680","4045","80"
"nyc",8,"1541812798738","1701680","4045","83"
"nyc",8,"1541813226198","1701682","159120","310"
"nyc",8,"1541813226231","1701682","159120","310"
"nyc",8,"1541813226497","1701682","159120","310"
"nyc",8,"1541813411183","1701683","179447","187"
"nyc",8,"1541813411221","1701683","179447","187"
"nyc",8,"1541813411223","1701683","179447","187"
"nyc",8,"1541813411373","1701683","179447","187"
"nyc",8,"1541813411430","1701683","179447","187"
"nyc",8,"1541813929018","1701689","1400","298"
"nyc",8,"1541813929168","1701689","1400","298"
"nyc",8,"1541813929209","1701689","1400","298"
"nyc",8,"1541813930419","1701689","1400","299"
"nyc",8,"1541814339275","1701694","197591","27"
"nyc",8,"1541815227118","1701700","73532","8"
"nyc",8,"1541815227121","1701700","73532","8"
"nyc",8,"1541815227124","1701700","73532","8"
"nyc",8,"1541815227271","1701700","73532","8"
"nyc",8,"1541815263562","1701701","2409629246","39"
"nyc",8,"1541815264081","1701701","2409629246","40"
"nyc",8,"1541816297886","1701704","2138549","465"
"nyc",8,"1541816297907","1701704","2138549","465"
"nyc",8,"1541817181929","1701713","68034","163"
"nyc",8,"1541817181939","1701713","68034","163"
"nyc",8,"1541817354294","1701714","4209743","32"
"nyc",8,"1541817354304","1701714","4209743","32"
"nyc",8,"1541817372677","1701715","2505409485","21"
"nyc",8,"1541818327807","1701722","2576996432","196"
"nyc",8,"1541818327816","1701722","2576996432","196"
"nyc",8,"1541818327822","1701722","2576996432","196"
"nyc",8,"1541818327828","1701722","2576996432","196"
"nyc",8,"1541818327862","1701722","2576996432","196"
"nyc",8,"1541818327865","1701722","2576996432","196"
"nyc",8,"1541818742690","1701724","1895827937","60"
"nyc",8,"1541818742694","1701724","1895827937","60"
"nyc",8,"1541818742699","1701724","1895827937","60"
"nyc",8,"1541818916637","1701725","989855745","179"
"nyc",8,"1541818917025","1701725","989855745","180"
"nyc",8,"1541818917033","1701725","989855745","180"
"nyc",8,"1541818918961","1701725","989855745","181"
"nyc",8,"1541818980904","1701726","260092","64"
"nyc",8,"1541819152370","1701728","68159","99"
"nyc",8,"1541819152372","1701728","68159","99"
"nyc",8,"1541819152586","1701728","68159","99"
"nyc",8,"1541819281695","1701730","11930","83"
"nyc",8,"1541819281829","1701730","11930","83"
"nyc",8,"1541819281923","1701730","11930","83"
"nyc",8,"1541819508965","1701734","1670175896","118"
"nyc",8,"1541819751951","1701735","932664","64"
"nyc",8,"1541819752028","1701735","932664","65"
"nyc",8,"1541819752111","1701735","932664","65"
"nyc",8,"1541820042409","1701741","277085","76"
"nyc",8,"1541820962449","1701752","3154152224","37"
"nyc",8,"1541820962458","1701752","3154152224","37"
"nyc",8,"1541821062063","1701753","4832009","29"
"nyc",8,"1541821412832","1701758","12634063","46"
"nyc",8,"1541821733144","1701761","1431659446","16"
"nyc",8,"1541821733150","1701761","1431659446","16"
"nyc",8,"1541821733152","1701761","1431659446","16"
"nyc",8,"1541821733155","1701761","1431659446","16"
"nyc",8,"1541821733158","1701761","1431659446","16"
"nyc",8,"1541821735264","1701761","1431659446","18"
"nyc",8,"1541821818198","1701762","175","60"
"nyc",8,"1541821935659","1701764","17474","33"
"nyc",8,"1541822068126","1701766","14053020","46"
"nyc",8,"1541822068128","1701766","14053020","46"
"nyc",8,"1541822248397","1701767","2147494644","62"
"nyc",8,"1541822248538","1701767","2147494644","62"
"nyc",8,"1541822933244","1701774","17446","47"
"nyc",8,"1541823223688","1701777","177613","99"
"nyc",8,"1541823223692","1701777","177613","99"
"nyc",8,"1541823223694","1701777","177613","99"
"nyc",8,"1541823223696","1701777","177613","99"
"nyc",8,"1541825242325","1701794","80710","66"
"nyc",8,"1541825569246","1701797","3149644820","63"
"nyc",8,"1541825569253","1701797","3149644820","63"
"nyc",8,"1541827510521","1701805","859022951","50"
"nyc",8,"1541827512624","1701805","859022951","52"
"nyc",8,"1541836183868","1701873","2147487385","20"
"nyc",8,"1541846072959","1701940","1610614235","8"
"nyc",8,"1541848769942","1701960","2684369681","45"
"nyc",8,"1541849475236","1701968","3435974024","11"
"nyc",8,"1541849543119","1701970","1817111410","55"
"nyc",8,"1541853869366","1702001","2061586512","101"
"nyc",8,"1541854143016","1702004","3006480453","98"
"nyc",8,"1541856318476","1702019","10606612","29"
"nyc",8,"1541856494384","1702023","964690620","91"
"nyc",8,"1541857020279","1702028","27401","77"
"nyc",8,"1541857020282","1702028","27401","77"
"nyc",8,"1541858883319","1702043","1916797222","27"
"nyc",8,"1541860646245","1702058","5196","283"
"nyc",8,"1541861130810","1702061","3261403258","188"
"nyc",8,"1541861214364","1702062","6047","94"
"nyc",8,"1541862055590","1702067","3221228637","257"
"nyc",8,"1541863914144","1702077","34838","89"
"nyc",8,"1541864869324","1702086","27452","77"
"nyc",8,"1541865196314","1702088","5890933","168"
"nyc",8,"1541865502815","1702090","4026536294","179"
"nyc",8,"1541865502983","1702090","4026536294","179"
"nyc",8,"1541867353276","1702100","3045328","550"
"nyc",8,"1541868034581","1702112","278","10"
"nyc",8,"1541869297162","1702120","3221262056","51"
"nyc",8,"1541869348942","1702121","195236903","55"
"nyc",8,"1541870175362","1702126","266506","270"
"nyc",8,"1541870175364","1702126","266506","270"
"nyc",8,"1541870178008","1702126","266506","273"
"nyc",8,"1541871004487","1702133","3221229609","133"
"nyc",8,"1541871004551","1702133","3221229609","133"
"nyc",8,"1541871005962","1702133","3221229609","134"
"nyc",8,"1541871411330","1702135","2890736","61"
"nyc",8,"1541871411335","1702135","2890736","61"
"nyc",8,"1541871411400","1702135","2890736","61"
"nyc",8,"1541871419577","1702136","12496","13"
"nyc",8,"1541871419579","1702136","12496","13"
"nyc",8,"1541871833221","1702142","5674","36"
"nyc",8,"1541872205476","1702143","1252705898","376"
"nyc",8,"1541872208377","1702143","1252705898","379"
"nyc",8,"1541878869987","1702196","38891","81"
"frankfurt",8,"1541879036073","1702198","68535","168"
"frankfurt",8,"1541879036928","1702198","68535","168"
"frankfurt",8,"1541879047615","1702198","68535","179"
"frankfurt",8,"1541879125632","1702199","4099744551","91"
"frankfurt",8,"1541879126050","1702199","4099744551","92"
"frankfurt",8,"1541879126524","1702199","4099744551","92"
"frankfurt",8,"1541879129298","1702199","4099744551","95"
"frankfurt",8,"1541879130121","1702199","4099744551","96"
